value,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
A54.00,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.01,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.02,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.03,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.09,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.21,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.22,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.23,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.24,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.29,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.30,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.31,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.32,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.33,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.39,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.40,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.41,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.42,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.43,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.49,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.5,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.6,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.81,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.82,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.83,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.84,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.85,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.86,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.89,0,0,0,0,0,0,0,0,0,0,0,0,0
A54.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A55,0,0,0,0,0,0,0,0,0,0,0,0,0
A56,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.00,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.01,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.02,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.09,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.11,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.19,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A56.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A57,0,0,0,0,0,0,0,0,0,0,0,0,0
A58,0,0,0,0,0,0,0,0,0,0,0,0,0
A59,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.00,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.01,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.02,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.03,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.09,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A59.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A60,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.00,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.01,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.02,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.03,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.04,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.09,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A60.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A63,0,0,0,0,0,0,0,0,0,0,0,0,0
A63.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A63.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A64,0,0,0,0,0,0,0,0,0,0,0,0,0
A65,0,0,0,0,0,0,0,0,0,0,0,0,0
A66,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.5,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.6,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.7,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A66.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A67,0,0,0,0,0,0,0,0,0,0,0,0,0
A67.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A67.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A67.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A67.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A67.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A68,0,0,0,0,0,0,0,0,0,0,0,0,0
A68.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A68.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A68.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A69,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.20,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.21,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.22,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.23,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.29,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A69.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A70,0,0,0,0,0,0,0,0,0,0,0,0,0
A71,0,0,0,0,0,0,0,0,0,0,0,0,0
A71.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A71.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A71.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A74,0,0,0,0,0,0,0,0,0,0,0,0,0
A74.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A74.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A74.81,0,0,0,0,0,0,0,0,0,0,0,0,0
A74.89,0,0,0,0,0,0,0,0,0,0,0,0,0
A74.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A75,0,0,0,0,0,0,0,0,0,0,0,0,0
A75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A75.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A75.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A75.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A75.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A77,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.40,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.41,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.49,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A77.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A78,0,0,0,0,0,0,0,0,0,0,0,0,0
A79,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.81,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.82,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.89,0,0,0,0,0,0,0,0,0,0,0,0,0
A79.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A80,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.30,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.39,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A80.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A81,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.00,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.01,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.09,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.81,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.82,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.83,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.89,0,0,0,0,0,0,0,0,0,0,0,0,0
A81.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A82,0,0,0,0,0,0,0,0,0,0,0,0,0
A82.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A82.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A82.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A83,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.5,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.6,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A83.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A84,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.81,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.89,0,0,0,0,0,0,0,0,0,0,0,0,0
A84.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A85,0,0,0,0,0,0,0,0,0,0,0,0,0
A85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A85.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A85.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A85.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A86,0,0,0,0,0,0,0,0,0,0,0,0,0
A87,0,0,0,0,0,0,0,0,0,0,0,0,0
A87.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A87.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A87.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A87.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A87.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A88,0,0,0,0,0,0,0,0,0,0,0,0,0
A88.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A88.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A88.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A89,0,0,0,0,0,0,0,0,0,0,0,0,0
A90,0,0,0,0,0,0,0,0,0,0,0,0,0
A91,0,0,0,0,0,0,0,0,0,0,0,0,0
A92,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.30,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.31,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.32,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.39,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A92.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A93,0,0,0,0,0,0,0,0,0,0,0,0,0
A93.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A93.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A93.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A93.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A94,0,0,0,0,0,0,0,0,0,0,0,0,0
A95,0,0,0,0,0,0,0,0,0,0,0,0,0
A95.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A95.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A95.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A96,0,0,0,0,0,0,0,0,0,0,0,0,0
A96.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A96.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A96.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A96.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A96.9,0,0,0,0,0,0,0,0,0,0,0,0,0
A98,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.2,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.3,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.4,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.5,0,0,0,0,0,0,0,0,0,0,0,0,0
A98.8,0,0,0,0,0,0,0,0,0,0,0,0,0
A99,0,0,0,0,0,0,0,0,0,0,0,0,0
B00,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.4,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.5,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.50,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.51,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.52,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.53,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.59,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.7,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.82,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B00.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B01,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.11,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.12,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B01.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B02,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.21,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.22,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.23,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.24,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.29,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.30,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.31,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.32,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.33,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.34,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.39,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.7,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B02.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B03,0,0,0,0,0,0,0,0,0,0,0,0,0
B04,0,0,0,0,0,0,0,0,0,0,0,0,0
B05,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.4,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B05.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B06,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.00,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.01,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.02,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.09,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.82,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B06.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B07,0,0,0,0,0,0,0,0,0,0,0,0,0
B07.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B07.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B07.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B08,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.01,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.010,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.011,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.02,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.03,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.04,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.09,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.20,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.21,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.22,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.4,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.5,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.6,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.60,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.61,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.62,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.69,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.7,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.70,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.71,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.72,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.79,0,0,0,0,0,0,0,0,0,0,0,0,0
B08.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B09,0,0,0,0,0,0,0,0,0,0,0,0,0
B10,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.01,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.09,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.82,0,0,0,0,0,0,0,0,0,0,0,0,0
B10.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B15,0,0,0,0,0,0,0,0,0,0,0,0,0
B15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B16,0,0,0,0,0,0,0,0,0,0,0,0,0
B16.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B16.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B16.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B17,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.10,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.11,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B17.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B18,0,0,0,0,0,0,0,0,0,0,0,0,0
B18.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B18.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B18.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B18.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B19,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.10,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.11,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.20,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.21,0,0,0,0,0,0,0,0,0,0,0,0,0
B19.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B20,0,0,0,0,0,1,0,0,0,0,0,0,1
B25,0,0,0,0,0,0,0,0,0,0,0,0,0
B25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B25.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B25.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B25.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B25.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B26,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.82,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.83,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.84,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.85,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B26.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B27,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.00,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.01,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.02,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.09,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.10,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.11,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.12,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.19,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.80,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.81,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.82,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.89,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.90,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.91,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.92,0,0,0,0,0,0,0,0,0,0,0,0,0
B27.99,0,0,0,0,0,0,0,0,0,0,0,0,0
B30,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B30.9,0,0,0,0,0,0,0,0,0,0,0,0,0
B33,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.20,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.21,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.22,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.23,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.24,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.4,0,0,0,0,0,0,0,0,0,0,0,0,0
B33.8,0,0,0,0,0,0,0,0,0,0,0,0,0
B34,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.0,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.1,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.2,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.3,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.4,0,0,0,0,0,0,0,0,0,0,0,0,0
B34.8,0,0,0,0,0,0,0,0,0,0,0,0,0
